[[2, 8], [3, 8], [4, 8], [5, 8]]
[45, 7, 16, 49, 8, 47, 9, 18, 48, 53]
[45, 7, 16, 49, 8, 47, 9, 18, 48, 54]
[45, 7, 16, 8, 47, 50, 9, 18, 48, 51]
[45, 7, 16, 8, 47, 50, 52, 9, 18, 48]
[45, 7, 16, 8, 47, 50, 9, 18, 48, 53]
[45, 7, 16, 8, 47, 50, 9, 18, 48, 54]
[45, 7, 16, 8, 47, 52, 9, 18, 48, 51]
[45, 7, 16, 8, 47, 9, 18, 48, 51, 53]
[45, 7, 16, 8, 47, 9, 18, 48, 51, 54]
[45, 7, 16, 8, 47, 52, 9, 18, 48, 53]
[45, 7, 16, 8, 47, 52, 9, 18, 48, 54]
[45, 7, 16, 8, 47, 9, 18, 48, 53, 54]
[45, 7, 16, 49, 8, 47, 50, 9, 18, 51]
[45, 7, 16, 49, 8, 47, 50, 52, 9, 18]
[45, 7, 16, 49, 8, 47, 50, 9, 18, 53]
[45, 7, 16, 49, 8, 47, 50, 9, 18, 54]
[45, 7, 16, 49, 8, 47, 52, 9, 18, 51]
[45, 7, 16, 49, 8, 47, 9, 18, 51, 53]
[45, 7, 16, 49, 8, 47, 9, 18, 51, 54]
[45, 7, 16, 49, 8, 47, 52, 9, 18, 53]
[45, 7, 16, 49, 8, 47, 52, 9, 18, 54]
[45, 7, 16, 49, 8, 47, 9, 18, 53, 54]
[45, 7, 16, 8, 47, 50, 52, 9, 18, 51]
[45, 7, 16, 8, 47, 50, 9, 18, 51, 53]
[45, 7, 16, 8, 47, 50, 9, 18, 51, 54]
[45, 7, 16, 8, 47, 50, 52, 9, 18, 53]
[45, 7, 16, 8, 47, 50, 52, 9, 18, 54]
[45, 7, 16, 8, 47, 50, 9, 18, 53, 54]
[45, 7, 16, 8, 47, 52, 9, 18, 51, 53]
[45, 7, 16, 8, 47, 52, 9, 18, 51, 54]
[45, 7, 16, 8, 47, 9, 18, 51, 53, 54]
[45, 7, 16, 8, 47, 52, 9, 18, 53, 54]
[45, 7, 16, 49, 8, 50, 9, 18, 48, 51]
[45, 7, 16, 49, 8, 50, 52, 9, 18, 48]
[45, 7, 16, 49, 8, 50, 9, 18, 48, 53]
[45, 7, 16, 49, 8, 50, 9, 18, 48, 54]
[45, 7, 16, 49, 8, 52, 9, 18, 48, 51]
[45, 7, 16, 49, 8, 9, 18, 48, 51, 53]
[45, 7, 16, 49, 8, 9, 18, 48, 51, 54]
[45, 7, 16, 49, 8, 52, 9, 18, 48, 53]
[45, 7, 16, 49, 8, 52, 9, 18, 48, 54]
[45, 7, 16, 49, 8, 9, 18, 48, 53, 54]
[45, 7, 16, 8, 50, 52, 9, 18, 48, 51]
[45, 7, 16, 8, 50, 9, 18, 48, 51, 53]
[45, 7, 16, 8, 50, 9, 18, 48, 51, 54]
[45, 7, 16, 8, 50, 52, 9, 18, 48, 53]
[45, 7, 16, 8, 50, 52, 9, 18, 48, 54]
[45, 7, 16, 8, 50, 9, 18, 48, 53, 54]
[45, 7, 16, 8, 52, 9, 18, 48, 51, 53]
[45, 7, 16, 8, 52, 9, 18, 48, 51, 54]
[45, 7, 16, 8, 9, 18, 48, 51, 53, 54]
[45, 7, 16, 8, 52, 9, 18, 48, 53, 54]
[45, 7, 16, 49, 8, 50, 52, 9, 18, 51]
[45, 7, 16, 49, 8, 50, 9, 18, 51, 53]
[45, 7, 16, 49, 8, 50, 9, 18, 51, 54]
[45, 7, 16, 49, 8, 50, 52, 9, 18, 53]
[45, 7, 16, 49, 8, 50, 52, 9, 18, 54]
[45, 7, 16, 49, 8, 50, 9, 18, 53, 54]
[45, 7, 16, 49, 8, 52, 9, 18, 51, 53]
[45, 7, 16, 49, 8, 52, 9, 18, 51, 54]
[45, 7, 16, 49, 8, 9, 18, 51, 53, 54]
[45, 7, 16, 49, 8, 52, 9, 18, 53, 54]
[45, 7, 16, 8, 50, 52, 9, 18, 51, 53]
[45, 7, 16, 8, 50, 52, 9, 18, 51, 54]
[45, 7, 16, 8, 50, 9, 18, 51, 53, 54]
[45, 7, 16, 8, 50, 52, 9, 18, 53, 54]
[45, 7, 16, 8, 52, 9, 18, 51, 53, 54]
[7, 16, 46, 49, 8, 47, 50, 9, 18, 48]
[7, 16, 46, 49, 8, 47, 9, 18, 48, 51]
[7, 16, 46, 49, 8, 47, 52, 9, 18, 48]
[7, 16, 46, 49, 8, 47, 9, 18, 48, 53]
[7, 16, 46, 49, 8, 47, 9, 18, 48, 54]
[7, 16, 46, 8, 47, 50, 9, 18, 48, 51]
[7, 16, 46, 8, 47, 50, 52, 9, 18, 48]
[7, 16, 46, 8, 47, 50, 9, 18, 48, 53]
[7, 16, 46, 8, 47, 50, 9, 18, 48, 54]
[7, 16, 46, 8, 47, 52, 9, 18, 48, 51]
[7, 16, 46, 8, 47, 9, 18, 48, 51, 53]
[7, 16, 46, 8, 47, 9, 18, 48, 51, 54]
[7, 16, 46, 8, 47, 52, 9, 18, 48, 53]
[7, 16, 46, 8, 47, 52, 9, 18, 48, 54]
[7, 16, 46, 8, 47, 9, 18, 48, 53, 54]
[7, 16, 46, 49, 8, 47, 50, 9, 18, 51]
[7, 16, 46, 49, 8, 47, 50, 52, 9, 18]
[7, 16, 46, 49, 8, 47, 50, 9, 18, 53]
[7, 16, 46, 49, 8, 47, 50, 9, 18, 54]
[7, 16, 46, 49, 8, 47, 52, 9, 18, 51]
[7, 16, 46, 49, 8, 47, 9, 18, 51, 53]
[7, 16, 46, 49, 8, 47, 9, 18, 51, 54]
[7, 16, 46, 49, 8, 47, 52, 9, 18, 53]
[7, 16, 46, 49, 8, 47, 52, 9, 18, 54]
[7, 16, 46, 49, 8, 47, 9, 18, 53, 54]
[7, 16, 46, 8, 47, 50, 52, 9, 18, 51]
[7, 16, 46, 8, 47, 50, 9, 18, 51, 53]
[7, 16, 46, 8, 47, 50, 9, 18, 51, 54]
[7, 16, 46, 8, 47, 50, 52, 9, 18, 53]
[7, 16, 46, 8, 47, 50, 52, 9, 18, 54]
[7, 16, 46, 8, 47, 50, 9, 18, 53, 54]
[7, 16, 46, 8, 47, 52, 9, 18, 51, 53]
[7, 16, 46, 8, 47, 52, 9, 18, 51, 54]
[7, 16, 46, 8, 47, 9, 18, 51, 53, 54]
[7, 16, 46, 8, 47, 52, 9, 18, 53, 54]
[7, 16, 46, 49, 8, 50, 9, 18, 48, 51]
[7, 16, 46, 49, 8, 50, 52, 9, 18, 48]
[7, 16, 46, 49, 8, 50, 9, 18, 48, 53]
[7, 16, 46, 49, 8, 50, 9, 18, 48, 54]
[7, 16, 46, 49, 8, 52, 9, 18, 48, 51]
[7, 16, 46, 49, 8, 9, 18, 48, 51, 53]
[7, 16, 46, 49, 8, 9, 18, 48, 51, 54]
[7, 16, 46, 49, 8, 52, 9, 18, 48, 53]
[7, 16, 46, 49, 8, 52, 9, 18, 48, 54]
[7, 16, 46, 49, 8, 9, 18, 48, 53, 54]
[7, 16, 46, 8, 50, 52, 9, 18, 48, 51]
[7, 16, 46, 8, 50, 9, 18, 48, 51, 53]
[7, 16, 46, 8, 50, 9, 18, 48, 51, 54]
[7, 16, 46, 8, 50, 52, 9, 18, 48, 53]
[7, 16, 46, 8, 50, 52, 9, 18, 48, 54]
[7, 16, 46, 8, 50, 9, 18, 48, 53, 54]
[7, 16, 46, 8, 52, 9, 18, 48, 51, 53]
[7, 16, 46, 8, 52, 9, 18, 48, 51, 54]
[7, 16, 46, 8, 9, 18, 48, 51, 53, 54]
[7, 16, 46, 8, 52, 9, 18, 48, 53, 54]
[7, 16, 46, 49, 8, 50, 52, 9, 18, 51]
[7, 16, 46, 49, 8, 50, 9, 18, 51, 53]
[7, 16, 46, 49, 8, 50, 9, 18, 51, 54]
[7, 16, 46, 49, 8, 50, 52, 9, 18, 53]
[7, 16, 46, 49, 8, 50, 52, 9, 18, 54]
[7, 16, 46, 49, 8, 50, 9, 18, 53, 54]
[7, 16, 46, 49, 8, 52, 9, 18, 51, 53]
[7, 16, 46, 49, 8, 52, 9, 18, 51, 54]
[7, 16, 46, 49, 8, 9, 18, 51, 53, 54]
[7, 16, 46, 49, 8, 52, 9, 18, 53, 54]
[7, 16, 46, 8, 50, 52, 9, 18, 51, 53]
[7, 16, 46, 8, 50, 52, 9, 18, 51, 54]
[7, 16, 46, 8, 50, 9, 18, 51, 53, 54]
[7, 16, 46, 8, 50, 52, 9, 18, 53, 54]
[7, 16, 46, 8, 52, 9, 18, 51, 53, 54]
[7, 16, 49, 8, 47, 50, 9, 18, 48, 51]
[7, 16, 49, 8, 47, 50, 52, 9, 18, 48]
[7, 16, 49, 8, 47, 50, 9, 18, 48, 53]
[7, 16, 49, 8, 47, 50, 9, 18, 48, 54]
[7, 16, 49, 8, 47, 52, 9, 18, 48, 51]
[7, 16, 49, 8, 47, 9, 18, 48, 51, 53]
[7, 16, 49, 8, 47, 9, 18, 48, 51, 54]
[7, 16, 49, 8, 47, 52, 9, 18, 48, 53]
[7, 16, 49, 8, 47, 52, 9, 18, 48, 54]
[7, 16, 49, 8, 47, 9, 18, 48, 53, 54]
[7, 16, 8, 47, 50, 52, 9, 18, 48, 51]
[7, 16, 8, 47, 50, 9, 18, 48, 51, 53]
[7, 16, 8, 47, 50, 9, 18, 48, 51, 54]
[7, 16, 8, 47, 50, 52, 9, 18, 48, 53]
[7, 16, 8, 47, 50, 52, 9, 18, 48, 54]
[7, 16, 8, 47, 50, 9, 18, 48, 53, 54]
[7, 16, 8, 47, 52, 9, 18, 48, 51, 53]
[7, 16, 8, 47, 52, 9, 18, 48, 51, 54]
[7, 16, 8, 47, 9, 18, 48, 51, 53, 54]
[7, 16, 8, 47, 52, 9, 18, 48, 53, 54]
[7, 16, 49, 8, 47, 50, 52, 9, 18, 51]
[7, 16, 49, 8, 47, 50, 9, 18, 51, 53]
[7, 16, 49, 8, 47, 50, 9, 18, 51, 54]
[7, 16, 49, 8, 47, 50, 52, 9, 18, 53]
[7, 16, 49, 8, 47, 50, 52, 9, 18, 54]
[7, 16, 49, 8, 47, 50, 9, 18, 53, 54]
[7, 16, 49, 8, 47, 52, 9, 18, 51, 53]
[7, 16, 49, 8, 47, 52, 9, 18, 51, 54]
[7, 16, 49, 8, 47, 9, 18, 51, 53, 54]
[7, 16, 49, 8, 47, 52, 9, 18, 53, 54]
[7, 16, 8, 47, 50, 52, 9, 18, 51, 53]
[7, 16, 8, 47, 50, 52, 9, 18, 51, 54]
[7, 16, 8, 47, 50, 9, 18, 51, 53, 54]
[7, 16, 8, 47, 50, 52, 9, 18, 53, 54]
[7, 16, 8, 47, 52, 9, 18, 51, 53, 54]
[7, 16, 49, 8, 50, 52, 9, 18, 48, 51]
[7, 16, 49, 8, 50, 9, 18, 48, 51, 53]
[7, 16, 49, 8, 50, 9, 18, 48, 51, 54]
[7, 16, 49, 8, 50, 52, 9, 18, 48, 53]
[7, 16, 49, 8, 50, 52, 9, 18, 48, 54]
[7, 16, 49, 8, 50, 9, 18, 48, 53, 54]
[7, 16, 49, 8, 52, 9, 18, 48, 51, 53]
[7, 16, 49, 8, 52, 9, 18, 48, 51, 54]
[7, 16, 49, 8, 9, 18, 48, 51, 53, 54]
[7, 16, 49, 8, 52, 9, 18, 48, 53, 54]
[7, 16, 8, 50, 52, 9, 18, 48, 51, 53]
[7, 16, 8, 50, 52, 9, 18, 48, 51, 54]
[7, 16, 8, 50, 9, 18, 48, 51, 53, 54]
[7, 16, 8, 50, 52, 9, 18, 48, 53, 54]
[7, 16, 8, 52, 9, 18, 48, 51, 53, 54]
[7, 16, 49, 8, 50, 52, 9, 18, 51, 53]
[7, 16, 49, 8, 50, 52, 9, 18, 51, 54]
[7, 16, 49, 8, 50, 9, 18, 51, 53, 54]
[7, 16, 49, 8, 50, 52, 9, 18, 53, 54]
[7, 16, 49, 8, 52, 9, 18, 51, 53, 54]
[7, 16, 8, 50, 52, 9, 18, 51, 53, 54]
[45, 7, 16, 46, 49, 8, 47, 50, 9, 48]
[45, 7, 16, 46, 49, 8, 47, 9, 48, 51]
[45, 7, 16, 46, 49, 8, 47, 52, 9, 48]
[45, 7, 16, 46, 49, 8, 47, 9, 48, 53]
[45, 7, 16, 46, 49, 8, 47, 9, 48, 54]
[45, 7, 16, 46, 8, 47, 50, 9, 48, 51]
[45, 7, 16, 46, 8, 47, 50, 52, 9, 48]
[45, 7, 16, 46, 8, 47, 50, 9, 48, 53]
[45, 7, 16, 46, 8, 47, 50, 9, 48, 54]
[45, 7, 16, 46, 8, 47, 52, 9, 48, 51]
[45, 7, 16, 46, 8, 47, 9, 48, 51, 53]
[45, 7, 16, 46, 8, 47, 9, 48, 51, 54]
[45, 7, 16, 46, 8, 47, 52, 9, 48, 53]
[45, 7, 16, 46, 8, 47, 52, 9, 48, 54]
[45, 7, 16, 46, 8, 47, 9, 48, 53, 54]
[45, 7, 16, 46, 49, 8, 47, 50, 9, 51]
[45, 7, 16, 46, 49, 8, 47, 50, 52, 9]
[45, 7, 16, 46, 49, 8, 47, 50, 9, 53]
[45, 7, 16, 46, 49, 8, 47, 50, 9, 54]
[45, 7, 16, 46, 49, 8, 47, 52, 9, 51]
[45, 7, 16, 46, 49, 8, 47, 9, 51, 53]
[45, 7, 16, 46, 49, 8, 47, 9, 51, 54]
[45, 7, 16, 46, 49, 8, 47, 52, 9, 53]
[45, 7, 16, 46, 49, 8, 47, 52, 9, 54]
[45, 7, 16, 46, 49, 8, 47, 9, 53, 54]
[45, 7, 16, 46, 8, 47, 50, 52, 9, 51]
[45, 7, 16, 46, 8, 47, 50, 9, 51, 53]
[45, 7, 16, 46, 8, 47, 50, 9, 51, 54]
[45, 7, 16, 46, 8, 47, 50, 52, 9, 53]
[45, 7, 16, 46, 8, 47, 50, 52, 9, 54]
[45, 7, 16, 46, 8, 47, 50, 9, 53, 54]
[45, 7, 16, 46, 8, 47, 52, 9, 51, 53]
[45, 7, 16, 46, 8, 47, 52, 9, 51, 54]
[45, 7, 16, 46, 8, 47, 9, 51, 53, 54]
[45, 7, 16, 46, 8, 47, 52, 9, 53, 54]
[45, 7, 16, 46, 49, 8, 50, 9, 48, 51]
[45, 7, 16, 46, 49, 8, 50, 52, 9, 48]
[45, 7, 16, 46, 49, 8, 50, 9, 48, 53]
[45, 7, 16, 46, 49, 8, 50, 9, 48, 54]
[45, 7, 16, 46, 49, 8, 52, 9, 48, 51]
[45, 7, 16, 46, 49, 8, 9, 48, 51, 53]
[45, 7, 16, 46, 49, 8, 9, 48, 51, 54]
[45, 7, 16, 46, 49, 8, 52, 9, 48, 53]
[45, 7, 16, 46, 49, 8, 52, 9, 48, 54]
[45, 7, 16, 46, 49, 8, 9, 48, 53, 54]
[45, 7, 16, 46, 8, 50, 52, 9, 48, 51]
[45, 7, 16, 46, 8, 50, 9, 48, 51, 53]
[45, 7, 16, 46, 8, 50, 9, 48, 51, 54]
[45, 7, 16, 46, 8, 50, 52, 9, 48, 53]
[45, 7, 16, 46, 8, 50, 52, 9, 48, 54]
[45, 7, 16, 46, 8, 50, 9, 48, 53, 54]
[45, 7, 16, 46, 8, 52, 9, 48, 51, 53]
[45, 7, 16, 46, 8, 52, 9, 48, 51, 54]
[45, 7, 16, 46, 8, 9, 48, 51, 53, 54]
[45, 7, 16, 46, 8, 52, 9, 48, 53, 54]
[45, 7, 16, 46, 49, 8, 50, 52, 9, 51]
[45, 7, 16, 46, 49, 8, 50, 9, 51, 53]
[45, 7, 16, 46, 49, 8, 50, 9, 51, 54]
[45, 7, 16, 46, 49, 8, 50, 52, 9, 53]
[45, 7, 16, 46, 49, 8, 50, 52, 9, 54]
[45, 7, 16, 46, 49, 8, 50, 9, 53, 54]
[45, 7, 16, 46, 49, 8, 52, 9, 51, 53]
[45, 7, 16, 46, 49, 8, 52, 9, 51, 54]
[45, 7, 16, 46, 49, 8, 9, 51, 53, 54]
[45, 7, 16, 46, 49, 8, 52, 9, 53, 54]
[45, 7, 16, 46, 8, 50, 52, 9, 51, 53]
[45, 7, 16, 46, 8, 50, 52, 9, 51, 54]
[45, 7, 16, 46, 8, 50, 9, 51, 53, 54]
[45, 7, 16, 46, 8, 50, 52, 9, 53, 54]
[45, 7, 16, 46, 8, 52, 9, 51, 53, 54]
[45, 7, 16, 49, 8, 47, 50, 9, 48, 51]
[45, 7, 16, 49, 8, 47, 50, 52, 9, 48]
[45, 7, 16, 49, 8, 47, 50, 9, 48, 53]
[45, 7, 16, 49, 8, 47, 50, 9, 48, 54]
[45, 7, 16, 49, 8, 47, 52, 9, 48, 51]
[45, 7, 16, 49, 8, 47, 9, 48, 51, 53]
[45, 7, 16, 49, 8, 47, 9, 48, 51, 54]
[45, 7, 16, 49, 8, 47, 52, 9, 48, 53]
[45, 7, 16, 49, 8, 47, 52, 9, 48, 54]
[45, 7, 16, 49, 8, 47, 9, 48, 53, 54]
[45, 7, 16, 8, 47, 50, 52, 9, 48, 51]
[45, 7, 16, 8, 47, 50, 9, 48, 51, 53]
[45, 7, 16, 8, 47, 50, 9, 48, 51, 54]
[45, 7, 16, 8, 47, 50, 52, 9, 48, 53]
[45, 7, 16, 8, 47, 50, 52, 9, 48, 54]
[45, 7, 16, 8, 47, 50, 9, 48, 53, 54]
[45, 7, 16, 8, 47, 52, 9, 48, 51, 53]
[45, 7, 16, 8, 47, 52, 9, 48, 51, 54]
[45, 7, 16, 8, 47, 9, 48, 51, 53, 54]
[45, 7, 16, 8, 47, 52, 9, 48, 53, 54]
[45, 7, 16, 49, 8, 47, 50, 52, 9, 51]
[45, 7, 16, 49, 8, 47, 50, 9, 51, 53]
[45, 7, 16, 49, 8, 47, 50, 9, 51, 54]
[45, 7, 16, 49, 8, 47, 50, 52, 9, 53]
[45, 7, 16, 49, 8, 47, 50, 52, 9, 54]
[45, 7, 16, 49, 8, 47, 50, 9, 53, 54]
[45, 7, 16, 49, 8, 47, 52, 9, 51, 53]
[45, 7, 16, 49, 8, 47, 52, 9, 51, 54]
[45, 7, 16, 49, 8, 47, 9, 51, 53, 54]
[45, 7, 16, 49, 8, 47, 52, 9, 53, 54]
[45, 7, 16, 8, 47, 50, 52, 9, 51, 53]
[45, 7, 16, 8, 47, 50, 52, 9, 51, 54]
[45, 7, 16, 8, 47, 50, 9, 51, 53, 54]
[45, 7, 16, 8, 47, 50, 52, 9, 53, 54]
[45, 7, 16, 8, 47, 52, 9, 51, 53, 54]
[45, 7, 16, 49, 8, 50, 52, 9, 48, 51]
[45, 7, 16, 49, 8, 50, 9, 48, 51, 53]
[45, 7, 16, 49, 8, 50, 9, 48, 51, 54]
[45, 7, 16, 49, 8, 50, 52, 9, 48, 53]
[45, 7, 16, 49, 8, 50, 52, 9, 48, 54]
[45, 7, 16, 49, 8, 50, 9, 48, 53, 54]
[45, 7, 16, 49, 8, 52, 9, 48, 51, 53]
[45, 7, 16, 49, 8, 52, 9, 48, 51, 54]
[45, 7, 16, 49, 8, 9, 48, 51, 53, 54]
[45, 7, 16, 49, 8, 52, 9, 48, 53, 54]
[45, 7, 16, 8, 50, 52, 9, 48, 51, 53]
[45, 7, 16, 8, 50, 52, 9, 48, 51, 54]
[45, 7, 16, 8, 50, 9, 48, 51, 53, 54]
[45, 7, 16, 8, 50, 52, 9, 48, 53, 54]
[45, 7, 16, 8, 52, 9, 48, 51, 53, 54]
[45, 7, 16, 49, 8, 50, 52, 9, 51, 53]
[45, 7, 16, 49, 8, 50, 52, 9, 51, 54]
[45, 7, 16, 49, 8, 50, 9, 51, 53, 54]
[45, 7, 16, 49, 8, 50, 52, 9, 53, 54]
[45, 7, 16, 49, 8, 52, 9, 51, 53, 54]
[45, 7, 16, 8, 50, 52, 9, 51, 53, 54]
[7, 16, 46, 49, 8, 47, 50, 9, 48, 51]
[7, 16, 46, 49, 8, 47, 50, 52, 9, 48]
[7, 16, 46, 49, 8, 47, 50, 9, 48, 53]
[7, 16, 46, 49, 8, 47, 50, 9, 48, 54]
[7, 16, 46, 49, 8, 47, 52, 9, 48, 51]
[7, 16, 46, 49, 8, 47, 9, 48, 51, 53]
[7, 16, 46, 49, 8, 47, 9, 48, 51, 54]
[7, 16, 46, 49, 8, 47, 52, 9, 48, 53]
[7, 16, 46, 49, 8, 47, 52, 9, 48, 54]
[7, 16, 46, 49, 8, 47, 9, 48, 53, 54]
[7, 16, 46, 8, 47, 50, 52, 9, 48, 51]
[7, 16, 46, 8, 47, 50, 9, 48, 51, 53]
[7, 16, 46, 8, 47, 50, 9, 48, 51, 54]
[7, 16, 46, 8, 47, 50, 52, 9, 48, 53]
[7, 16, 46, 8, 47, 50, 52, 9, 48, 54]
[7, 16, 46, 8, 47, 50, 9, 48, 53, 54]
[7, 16, 46, 8, 47, 52, 9, 48, 51, 53]
[7, 16, 46, 8, 47, 52, 9, 48, 51, 54]
[7, 16, 46, 8, 47, 9, 48, 51, 53, 54]
[7, 16, 46, 8, 47, 52, 9, 48, 53, 54]
[7, 16, 46, 49, 8, 47, 50, 52, 9, 51]
[7, 16, 46, 49, 8, 47, 50, 9, 51, 53]
[7, 16, 46, 49, 8, 47, 50, 9, 51, 54]
[7, 16, 46, 49, 8, 47, 50, 52, 9, 53]
[7, 16, 46, 49, 8, 47, 50, 52, 9, 54]
[7, 16, 46, 49, 8, 47, 50, 9, 53, 54]
[7, 16, 46, 49, 8, 47, 52, 9, 51, 53]
[7, 16, 46, 49, 8, 47, 52, 9, 51, 54]
[7, 16, 46, 49, 8, 47, 9, 51, 53, 54]
[7, 16, 46, 49, 8, 47, 52, 9, 53, 54]
[7, 16, 46, 8, 47, 50, 52, 9, 51, 53]
[7, 16, 46, 8, 47, 50, 52, 9, 51, 54]
[7, 16, 46, 8, 47, 50, 9, 51, 53, 54]
[7, 16, 46, 8, 47, 50, 52, 9, 53, 54]
[7, 16, 46, 8, 47, 52, 9, 51, 53, 54]
[7, 16, 46, 49, 8, 50, 52, 9, 48, 51]
[7, 16, 46, 49, 8, 50, 9, 48, 51, 53]
[7, 16, 46, 49, 8, 50, 9, 48, 51, 54]
[7, 16, 46, 49, 8, 50, 52, 9, 48, 53]
[7, 16, 46, 49, 8, 50, 52, 9, 48, 54]
[7, 16, 46, 49, 8, 50, 9, 48, 53, 54]
[7, 16, 46, 49, 8, 52, 9, 48, 51, 53]
[7, 16, 46, 49, 8, 52, 9, 48, 51, 54]
[7, 16, 46, 49, 8, 9, 48, 51, 53, 54]
[7, 16, 46, 49, 8, 52, 9, 48, 53, 54]
[7, 16, 46, 8, 50, 52, 9, 48, 51, 53]
[7, 16, 46, 8, 50, 52, 9, 48, 51, 54]
[7, 16, 46, 8, 50, 9, 48, 51, 53, 54]
[7, 16, 46, 8, 50, 52, 9, 48, 53, 54]
[7, 16, 46, 8, 52, 9, 48, 51, 53, 54]
[7, 16, 46, 49, 8, 50, 52, 9, 51, 53]
[7, 16, 46, 49, 8, 50, 52, 9, 51, 54]
[7, 16, 46, 49, 8, 50, 9, 51, 53, 54]
[7, 16, 46, 49, 8, 50, 52, 9, 53, 54]
[7, 16, 46, 49, 8, 52, 9, 51, 53, 54]
[7, 16, 46, 8, 50, 52, 9, 51, 53, 54]
[7, 16, 49, 8, 47, 50, 52, 9, 48, 51]
[7, 16, 49, 8, 47, 50, 9, 48, 51, 53]
[7, 16, 49, 8, 47, 50, 9, 48, 51, 54]
[7, 16, 49, 8, 47, 50, 52, 9, 48, 53]
[7, 16, 49, 8, 47, 50, 52, 9, 48, 54]
[7, 16, 49, 8, 47, 50, 9, 48, 53, 54]
[7, 16, 49, 8, 47, 52, 9, 48, 51, 53]
[7, 16, 49, 8, 47, 52, 9, 48, 51, 54]
[7, 16, 49, 8, 47, 9, 48, 51, 53, 54]
[7, 16, 49, 8, 47, 52, 9, 48, 53, 54]
[7, 16, 8, 47, 50, 52, 9, 48, 51, 53]
[7, 16, 8, 47, 50, 52, 9, 48, 51, 54]
[7, 16, 8, 47, 50, 9, 48, 51, 53, 54]
[7, 16, 8, 47, 50, 52, 9, 48, 53, 54]
[7, 16, 8, 47, 52, 9, 48, 51, 53, 54]
[7, 16, 49, 8, 47, 50, 52, 9, 51, 53]
