[ 0, 4, 34, 40, 37, 49, 43, 50, 39, 44, 53, 54 ],1
[ 0, 4, 34, 40, 37, 49, 43, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 37, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 37, 49, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 37, 49, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 37, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 37, 49, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 37, 49, 43, 50, 52, 39, 44, 53, 54 ],1
[ 0, 4, 34, 37, 43, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 37, 49, 43, 50, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 37, 43, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 37, 49, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 34, 37, 49, 43, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 42, 49, 38, 43, 50, 39, 44, 54 ],1
[ 0, 4, 34, 40, 42, 49, 38, 43, 39, 44, 53, 54 ],1
[ 0, 4, 34, 40, 42, 38, 43, 50, 39, 44, 53, 54 ],1
[ 0, 4, 34, 40, 42, 38, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 42, 38, 50, 52, 39, 44, 53, 54 ],1
[ 0, 4, 34, 40, 42, 49, 38, 50, 39, 51, 53, 54 ],1
[ 0, 4, 34, 40, 42, 49, 38, 50, 52, 39, 53, 54 ],1
[ 0, 4, 34, 40, 49, 38, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 49, 38, 50, 52, 39, 51, 53, 54 ],1
[ 0, 4, 34, 42, 49, 38, 43, 50, 39, 44, 51, 54 ],1
[ 0, 4, 34, 42, 49, 38, 43, 50, 52, 39, 44, 54 ],1
[ 0, 4, 34, 42, 49, 38, 43, 50, 39, 44, 53, 54 ],1
[ 0, 4, 34, 42, 49, 38, 43, 52, 39, 44, 51, 54 ],1
[ 0, 4, 34, 42, 49, 38, 43, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 42, 38, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 42, 49, 38, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 42, 49, 38, 50, 52, 39, 44, 53, 54 ],1
[ 0, 4, 34, 42, 38, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 42, 49, 38, 50, 52, 39, 51, 53, 54 ],1
[ 0, 4, 34, 49, 38, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 49, 38, 43, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 49, 38, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 42, 49, 38, 43, 50, 44, 53, 54 ],1
[ 0, 4, 34, 40, 42, 49, 38, 43, 52, 44, 51, 54 ],1
[ 0, 4, 34, 40, 42, 38, 43, 50, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 42, 49, 38, 50, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 42, 38, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 49, 38, 43, 50, 52, 44, 53, 54 ],1
[ 0, 4, 34, 40, 49, 38, 43, 52, 44, 51, 53, 54 ],1
[ 0, 4, 34, 42, 49, 38, 43, 50, 44, 51, 53, 54 ],1
[ 0, 4, 34, 42, 38, 43, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 34, 42, 49, 38, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 49, 43, 50, 52, 39, 44, 53, 54 ],1
[ 0, 4, 34, 40, 49, 43, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 43, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 4, 34, 40, 49, 43, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 35, 40, 37, 42, 38, 43, 50, 39, 44, 54 ],1
