[[2], [3, 5], [4], [6, 7]]
[[4,4,19,16,34,61],[0, 5, 7, 17, 50, 52, 18, 54]]
[[5,9,11,33,25,75],[0, 5, 40, 7, 17, 50, 52, 54]]
[[5,11,17,19,15,101],[0, 5, 40, 7, 17, 52, 51, 54]]
[[4,4,19,16,34,61],[0, 5, 7, 42, 17, 50, 52, 54]]
[[4,6,13,14,44,111],[0, 5, 7, 17, 43, 50, 52, 54]]
[[4,6,13,18,44,123],[0, 5, 7, 17, 43, 52, 51, 54]]
[[5,11,5,27,35,71],[0, 5, 7, 17, 50, 52, 44, 54]]
[[4,8,10,28,49,74],[0, 5, 7, 17, 52, 44, 53, 54]]
[[4,6,13,14,44,111],[0, 5, 7, 49, 17, 50, 52, 54]]
[[4,6,13,18,44,123],[0, 5, 7, 49, 17, 52, 51, 54]]
[[3,7,12,19,33,76],[0, 5, 7, 17, 50, 52, 53, 54]]
[[3,7,18,23,28,112],[0, 5, 7, 17, 52, 51, 53, 54]]
[[5,5,14,17,35,74],[0, 5, 8, 17, 50, 52, 9, 54]]
[[4,8,10,28,49,74],[0, 5, 8, 17, 52, 9, 53, 54]]
[[3,5,6,17,53,50],[0, 10, 5, 14, 8, 52, 53, 54]]
[[4,8,16,32,24,68],[0, 10, 5, 16, 8, 50, 52, 54]]
[[3,7,6,15,33,76],[0, 10, 5, 8, 17, 50, 52, 54]]
[[2,6,5,14,37,63],[0, 10, 5, 8, 17, 52, 53, 54]]
[[4,6,7,22,29,111],[0, 5, 14, 8, 17, 50, 52, 54]]
[[4,6,13,26,34,51],[0, 5, 14, 8, 17, 52, 51, 54]]
[[3,7,6,23,28,52],[0, 5, 14, 8, 17, 52, 53, 54]]
[[4,8,19,24,24,77],[0, 5, 16, 8, 17, 52, 51, 54]]
[[3,5,12,21,23,62],[0, 5, 16, 8, 17, 52, 53, 54]]
[[4,4,10,20,39,112],[0, 5, 8, 17, 50, 52, 18, 54]]
[[4,8,10,20,39,92],[0, 5, 8, 17, 52, 18, 51, 54]]
[[5,5,14,17,35,74],[0, 5, 40, 8, 17, 50, 52, 54]]
[[4,8,10,28,49,74],[0, 5, 40, 8, 17, 52, 53, 54]]
[[4,4,10,20,39,112],[0, 5, 42, 8, 17, 50, 52, 54]]
[[4,8,10,20,39,92],[0, 5, 42, 8, 17, 52, 51, 54]]
[[4,6,10,10,34,72],[0, 5, 8, 17, 43, 50, 52, 54]]
[[3,7,12,27,18,94],[0, 5, 8, 17, 43, 52, 53, 54]]
[[5,11,17,19,15,101],[0, 5, 8, 17, 52, 44, 51, 54]]
[[4,6,10,10,34,72],[0, 5, 49, 8, 17, 50, 52, 54]]
[[3,7,12,27,18,94],[0, 5, 49, 8, 17, 52, 53, 54]]
[[3,7,6,31,38,76],[0, 5, 8, 17, 52, 51, 53, 54]]
[[5,7,11,23,35,67],[0, 10, 5, 50, 52, 9, 18, 54]]
[[4,8,16,32,24,68],[0, 10, 5, 40, 50, 52, 9, 54]]
[[5,7,11,23,35,67],[0, 10, 5, 42, 50, 52, 9, 54]]
[[5,9,8,25,25,90],[0, 10, 5, 43, 50, 52, 9, 54]]
[[4,6,13,14,39,123],[0, 10, 5, 50, 52, 9, 44, 54]]
[[5,9,8,25,25,90],[0, 10, 5, 49, 50, 52, 9, 54]]
[[4,8,10,16,24,80],[0, 10, 5, 50, 52, 9, 53, 54]]
[[5,9,11,33,25,75],[0, 5, 14, 17, 50, 52, 9, 54]]
[[5,11,17,19,15,101],[0, 5, 14, 17, 52, 9, 51, 54]]
[[5,5,14,17,35,74],[0, 5, 16, 17, 50, 52, 9, 54]]
[[4,8,10,28,49,74],[0, 5, 16, 17, 52, 9, 53, 54]]
[[5,7,11,19,55,67],[0, 5, 17, 50, 52, 9, 18, 54]]
