[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[10, 13, 34, 40, 16, 37, 38, 50, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 38, 50, 52, 53, 54]
[10, 13, 34, 40, 16, 37, 38, 52, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 50, 44]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 44, 51]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 52, 44]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 44, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 44, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 44, 51]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 52, 44]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 44, 53]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 44, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 52, 44, 51]
[10, 13, 34, 16, 37, 42, 38, 43, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 38, 43, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 52, 44, 53]
[10, 13, 34, 16, 37, 42, 38, 43, 52, 44, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 50, 51]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 50, 52]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 50, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 50, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 52, 51]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 52, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 52, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 43, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 52, 51]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 51, 53]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 51, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 52, 53]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 52, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 50, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 52, 51, 53]
[10, 13, 34, 16, 37, 42, 38, 43, 52, 51, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 43, 52, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 44, 51]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 52, 44]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 44, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 44, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 52, 44, 51]
[10, 13, 34, 16, 37, 42, 49, 38, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 52, 44, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 52, 44, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 50, 52, 44, 51]
[10, 13, 34, 16, 37, 42, 38, 50, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 38, 50, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 38, 50, 52, 44, 53]
[10, 13, 34, 16, 37, 42, 38, 50, 52, 44, 54]
[10, 13, 34, 16, 37, 42, 38, 50, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 52, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 38, 52, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 38, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 52, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 52, 51]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 52, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 52, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 50, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 52, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 38, 52, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 38, 52, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 50, 52, 51, 53]
[10, 13, 34, 16, 37, 42, 38, 50, 52, 51, 54]
[10, 13, 34, 16, 37, 42, 38, 50, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 50, 52, 53, 54]
[10, 13, 34, 16, 37, 42, 38, 52, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 44, 51]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 52, 44]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 44, 53]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 44, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 52, 44, 51]
[10, 13, 34, 16, 37, 49, 38, 43, 44, 51, 53]
[10, 13, 34, 16, 37, 49, 38, 43, 44, 51, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 52, 44, 53]
[10, 13, 34, 16, 37, 49, 38, 43, 52, 44, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 44, 53, 54]
[10, 13, 34, 16, 37, 38, 43, 50, 52, 44, 51]
[10, 13, 34, 16, 37, 38, 43, 50, 44, 51, 53]
[10, 13, 34, 16, 37, 38, 43, 50, 44, 51, 54]
[10, 13, 34, 16, 37, 38, 43, 50, 52, 44, 53]
[10, 13, 34, 16, 37, 38, 43, 50, 52, 44, 54]
[10, 13, 34, 16, 37, 38, 43, 50, 44, 53, 54]
[10, 13, 34, 16, 37, 38, 43, 52, 44, 51, 53]
[10, 13, 34, 16, 37, 38, 43, 52, 44, 51, 54]
[10, 13, 34, 16, 37, 38, 43, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 38, 43, 52, 44, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 52, 51]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 51, 53]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 51, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 52, 53]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 52, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 50, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 52, 51, 53]
[10, 13, 34, 16, 37, 49, 38, 43, 52, 51, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 43, 52, 53, 54]
[10, 13, 34, 16, 37, 38, 43, 50, 52, 51, 53]
[10, 13, 34, 16, 37, 38, 43, 50, 52, 51, 54]
[10, 13, 34, 16, 37, 38, 43, 50, 51, 53, 54]
[10, 13, 34, 16, 37, 38, 43, 50, 52, 53, 54]
[10, 13, 34, 16, 37, 38, 43, 52, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 50, 52, 44, 51]
[10, 13, 34, 16, 37, 49, 38, 50, 44, 51, 53]
[10, 13, 34, 16, 37, 49, 38, 50, 44, 51, 54]
[10, 13, 34, 16, 37, 49, 38, 50, 52, 44, 53]
[10, 13, 34, 16, 37, 49, 38, 50, 52, 44, 54]
[10, 13, 34, 16, 37, 49, 38, 50, 44, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 52, 44, 51, 53]
[10, 13, 34, 16, 37, 49, 38, 52, 44, 51, 54]
[10, 13, 34, 16, 37, 49, 38, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 52, 44, 53, 54]
[10, 13, 34, 16, 37, 38, 50, 52, 44, 51, 53]
[10, 13, 34, 16, 37, 38, 50, 52, 44, 51, 54]
[10, 13, 34, 16, 37, 38, 50, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 38, 50, 52, 44, 53, 54]
[10, 13, 34, 16, 37, 38, 52, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 50, 52, 51, 53]
[10, 13, 34, 16, 37, 49, 38, 50, 52, 51, 54]
[10, 13, 34, 16, 37, 49, 38, 50, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 50, 52, 53, 54]
[10, 13, 34, 16, 37, 49, 38, 52, 51, 53, 54]
[10, 13, 34, 16, 37, 38, 50, 52, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 39, 44]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 39, 44]
[10, 13, 34, 40, 16, 37, 42, 43, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 42, 43, 52, 39, 44]
[10, 13, 34, 40, 16, 37, 42, 43, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 50, 39]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 39, 51]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 52, 39]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 39, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 39, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 39, 51]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 52, 39]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 39, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 39, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 52, 39, 51]
[10, 13, 34, 40, 16, 37, 42, 43, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 52, 39, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 52, 39, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 50, 39, 44]
[10, 13, 34, 40, 16, 37, 42, 49, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 42, 49, 52, 39, 44]
[10, 13, 34, 40, 16, 37, 42, 49, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 42, 50, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 42, 50, 52, 39, 44]
[10, 13, 34, 40, 16, 37, 42, 50, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 42, 50, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 42, 52, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 42, 39, 44, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 39, 44, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 52, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 42, 52, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 42, 39, 44, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 50, 39, 51]
[10, 13, 34, 40, 16, 37, 42, 49, 50, 52, 39]
[10, 13, 34, 40, 16, 37, 42, 49, 50, 39, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 50, 39, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 52, 39, 51]
[10, 13, 34, 40, 16, 37, 42, 49, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 52, 39, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 52, 39, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 50, 52, 39, 51]
[10, 13, 34, 40, 16, 37, 42, 50, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 50, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 50, 52, 39, 53]
[10, 13, 34, 40, 16, 37, 42, 50, 52, 39, 54]
[10, 13, 34, 40, 16, 37, 42, 50, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 52, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 52, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 39, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 52, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 49, 43, 50, 39, 44]
[10, 13, 34, 40, 16, 37, 49, 43, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 49, 43, 52, 39, 44]
[10, 13, 34, 40, 16, 37, 49, 43, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 49, 43, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 43, 50, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 43, 50, 52, 39, 44]
[10, 13, 34, 40, 16, 37, 43, 50, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 43, 50, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 43, 52, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 43, 39, 44, 51, 53]
[10, 13, 34, 40, 16, 37, 43, 39, 44, 51, 54]
[10, 13, 34, 40, 16, 37, 43, 52, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 43, 52, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 43, 39, 44, 53, 54]
[10, 13, 34, 40, 16, 37, 49, 43, 50, 39, 51]
[10, 13, 34, 40, 16, 37, 49, 43, 50, 52, 39]
[10, 13, 34, 40, 16, 37, 49, 43, 50, 39, 53]
[10, 13, 34, 40, 16, 37, 49, 43, 50, 39, 54]
[10, 13, 34, 40, 16, 37, 49, 43, 52, 39, 51]
[10, 13, 34, 40, 16, 37, 49, 43, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 49, 43, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 49, 43, 52, 39, 53]
[10, 13, 34, 40, 16, 37, 49, 43, 52, 39, 54]
[10, 13, 34, 40, 16, 37, 49, 43, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 43, 50, 52, 39, 51]
[10, 13, 34, 40, 16, 37, 43, 50, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 43, 50, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 43, 50, 52, 39, 53]
[10, 13, 34, 40, 16, 37, 43, 50, 52, 39, 54]
[10, 13, 34, 40, 16, 37, 43, 50, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 43, 52, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 43, 52, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 43, 39, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 43, 52, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 49, 50, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 49, 50, 52, 39, 44]
[10, 13, 34, 40, 16, 37, 49, 50, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 49, 50, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 49, 52, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 49, 39, 44, 51, 53]
[10, 13, 34, 40, 16, 37, 49, 39, 44, 51, 54]
[10, 13, 34, 40, 16, 37, 49, 52, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 49, 52, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 49, 39, 44, 53, 54]
[10, 13, 34, 40, 16, 37, 50, 52, 39, 44, 51]
[10, 13, 34, 40, 16, 37, 50, 39, 44, 51, 53]
[10, 13, 34, 40, 16, 37, 50, 39, 44, 51, 54]
[10, 13, 34, 40, 16, 37, 50, 52, 39, 44, 53]
[10, 13, 34, 40, 16, 37, 50, 52, 39, 44, 54]
[10, 13, 34, 40, 16, 37, 50, 39, 44, 53, 54]
[10, 13, 34, 40, 16, 37, 52, 39, 44, 51, 53]
[10, 13, 34, 40, 16, 37, 52, 39, 44, 51, 54]
[10, 13, 34, 40, 16, 37, 39, 44, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 52, 39, 44, 53, 54]
[10, 13, 34, 40, 16, 37, 49, 50, 52, 39, 51]
[10, 13, 34, 40, 16, 37, 49, 50, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 49, 50, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 49, 50, 52, 39, 53]
[10, 13, 34, 40, 16, 37, 49, 50, 52, 39, 54]
[10, 13, 34, 40, 16, 37, 49, 50, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 49, 52, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 49, 52, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 49, 39, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 49, 52, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 50, 52, 39, 51, 53]
[10, 13, 34, 40, 16, 37, 50, 52, 39, 51, 54]
[10, 13, 34, 40, 16, 37, 50, 39, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 50, 52, 39, 53, 54]
[10, 13, 34, 40, 16, 37, 52, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 43, 50, 39, 44]
[10, 13, 34, 16, 37, 42, 49, 43, 39, 44, 51]
[10, 13, 34, 16, 37, 42, 49, 43, 52, 39, 44]
[10, 13, 34, 16, 37, 42, 49, 43, 39, 44, 53]
[10, 13, 34, 16, 37, 42, 49, 43, 39, 44, 54]
[10, 13, 34, 16, 37, 42, 43, 50, 39, 44, 51]
[10, 13, 34, 16, 37, 42, 43, 50, 52, 39, 44]
[10, 13, 34, 16, 37, 42, 43, 50, 39, 44, 53]
[10, 13, 34, 16, 37, 42, 43, 50, 39, 44, 54]
[10, 13, 34, 16, 37, 42, 43, 52, 39, 44, 51]
[10, 13, 34, 16, 37, 42, 43, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 43, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 43, 52, 39, 44, 53]
[10, 13, 34, 16, 37, 42, 43, 52, 39, 44, 54]
[10, 13, 34, 16, 37, 42, 43, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 43, 50, 39, 51]
[10, 13, 34, 16, 37, 42, 49, 43, 50, 52, 39]
[10, 13, 34, 16, 37, 42, 49, 43, 50, 39, 53]
[10, 13, 34, 16, 37, 42, 49, 43, 50, 39, 54]
[10, 13, 34, 16, 37, 42, 49, 43, 52, 39, 51]
[10, 13, 34, 16, 37, 42, 49, 43, 39, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 43, 39, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 43, 52, 39, 53]
[10, 13, 34, 16, 37, 42, 49, 43, 52, 39, 54]
[10, 13, 34, 16, 37, 42, 49, 43, 39, 53, 54]
[10, 13, 34, 16, 37, 42, 43, 50, 52, 39, 51]
[10, 13, 34, 16, 37, 42, 43, 50, 39, 51, 53]
[10, 13, 34, 16, 37, 42, 43, 50, 39, 51, 54]
[10, 13, 34, 16, 37, 42, 43, 50, 52, 39, 53]
[10, 13, 34, 16, 37, 42, 43, 50, 52, 39, 54]
[10, 13, 34, 16, 37, 42, 43, 50, 39, 53, 54]
[10, 13, 34, 16, 37, 42, 43, 52, 39, 51, 53]
[10, 13, 34, 16, 37, 42, 43, 52, 39, 51, 54]
[10, 13, 34, 16, 37, 42, 43, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 43, 52, 39, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 50, 39, 44, 51]
[10, 13, 34, 16, 37, 42, 49, 50, 52, 39, 44]
[10, 13, 34, 16, 37, 42, 49, 50, 39, 44, 53]
[10, 13, 34, 16, 37, 42, 49, 50, 39, 44, 54]
[10, 13, 34, 16, 37, 42, 49, 52, 39, 44, 51]
[10, 13, 34, 16, 37, 42, 49, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 52, 39, 44, 53]
[10, 13, 34, 16, 37, 42, 49, 52, 39, 44, 54]
[10, 13, 34, 16, 37, 42, 49, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 50, 52, 39, 44, 51]
[10, 13, 34, 16, 37, 42, 50, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 50, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 50, 52, 39, 44, 53]
[10, 13, 34, 16, 37, 42, 50, 52, 39, 44, 54]
[10, 13, 34, 16, 37, 42, 50, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 52, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 42, 52, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 42, 39, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 52, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 50, 52, 39, 51]
[10, 13, 34, 16, 37, 42, 49, 50, 39, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 50, 39, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 50, 52, 39, 53]
[10, 13, 34, 16, 37, 42, 49, 50, 52, 39, 54]
[10, 13, 34, 16, 37, 42, 49, 50, 39, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 52, 39, 51, 53]
[10, 13, 34, 16, 37, 42, 49, 52, 39, 51, 54]
[10, 13, 34, 16, 37, 42, 49, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 49, 52, 39, 53, 54]
[10, 13, 34, 16, 37, 42, 50, 52, 39, 51, 53]
[10, 13, 34, 16, 37, 42, 50, 52, 39, 51, 54]
[10, 13, 34, 16, 37, 42, 50, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 42, 50, 52, 39, 53, 54]
[10, 13, 34, 16, 37, 42, 52, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 43, 50, 39, 44, 51]
[10, 13, 34, 16, 37, 49, 43, 50, 52, 39, 44]
[10, 13, 34, 16, 37, 49, 43, 50, 39, 44, 53]
[10, 13, 34, 16, 37, 49, 43, 50, 39, 44, 54]
[10, 13, 34, 16, 37, 49, 43, 52, 39, 44, 51]
[10, 13, 34, 16, 37, 49, 43, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 49, 43, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 49, 43, 52, 39, 44, 53]
[10, 13, 34, 16, 37, 49, 43, 52, 39, 44, 54]
[10, 13, 34, 16, 37, 49, 43, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 43, 50, 52, 39, 44, 51]
[10, 13, 34, 16, 37, 43, 50, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 43, 50, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 43, 50, 52, 39, 44, 53]
[10, 13, 34, 16, 37, 43, 50, 52, 39, 44, 54]
[10, 13, 34, 16, 37, 43, 50, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 43, 52, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 43, 52, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 43, 39, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 43, 52, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 49, 43, 50, 52, 39, 51]
[10, 13, 34, 16, 37, 49, 43, 50, 39, 51, 53]
[10, 13, 34, 16, 37, 49, 43, 50, 39, 51, 54]
[10, 13, 34, 16, 37, 49, 43, 50, 52, 39, 53]
[10, 13, 34, 16, 37, 49, 43, 50, 52, 39, 54]
[10, 13, 34, 16, 37, 49, 43, 50, 39, 53, 54]
[10, 13, 34, 16, 37, 49, 43, 52, 39, 51, 53]
[10, 13, 34, 16, 37, 49, 43, 52, 39, 51, 54]
[10, 13, 34, 16, 37, 49, 43, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 43, 52, 39, 53, 54]
[10, 13, 34, 16, 37, 43, 50, 52, 39, 51, 53]
[10, 13, 34, 16, 37, 43, 50, 52, 39, 51, 54]
[10, 13, 34, 16, 37, 43, 50, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 43, 50, 52, 39, 53, 54]
[10, 13, 34, 16, 37, 43, 52, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 50, 52, 39, 44, 51]
[10, 13, 34, 16, 37, 49, 50, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 49, 50, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 49, 50, 52, 39, 44, 53]
[10, 13, 34, 16, 37, 49, 50, 52, 39, 44, 54]
[10, 13, 34, 16, 37, 49, 50, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 49, 52, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 49, 52, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 49, 39, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 52, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 50, 52, 39, 44, 51, 53]
[10, 13, 34, 16, 37, 50, 52, 39, 44, 51, 54]
[10, 13, 34, 16, 37, 50, 39, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 50, 52, 39, 44, 53, 54]
[10, 13, 34, 16, 37, 52, 39, 44, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 50, 52, 39, 51, 53]
[10, 13, 34, 16, 37, 49, 50, 52, 39, 51, 54]
[10, 13, 34, 16, 37, 49, 50, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 49, 50, 52, 39, 53, 54]
[10, 13, 34, 16, 37, 49, 52, 39, 51, 53, 54]
[10, 13, 34, 16, 37, 50, 52, 39, 51, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 50, 44]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 44, 51]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 52, 44]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 44, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 44, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 44, 51]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 52, 44]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 44, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 44, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 52, 44, 51]
[10, 13, 34, 40, 16, 37, 42, 43, 44, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 44, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 52, 44, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 52, 44, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 44, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 50, 51]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 50, 52]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 50, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 50, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 52, 51]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 52, 53]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 52, 54]
[10, 13, 34, 40, 16, 37, 42, 49, 43, 53, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 52, 51]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 51, 53]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 51, 54]
[10, 13, 34, 40, 16, 37, 42, 43, 50, 52, 53]
