[ 10, 5, 17, 50, 52, 9, 44, 51, 53, 54 ],1
[ 1, 14, 7, 16, 49, 8, 17, 43, 52, 18, 51, 53, 54 ],1
[ 1, 14, 7, 16, 49, 8, 17, 43, 50, 52, 51, 53, 54 ],1
[ 1, 14, 40, 7, 49, 8, 17, 50, 52, 18, 51, 53, 54 ],1
[ 1, 14, 40, 7, 49, 8, 43, 50, 52, 18, 51, 53, 54 ],1
[ 1, 40, 7, 16, 49, 8, 17, 50, 52, 18, 44, 53, 54 ],2
[ 1, 40, 7, 16, 49, 8, 17, 50, 52, 18, 51, 53, 54 ],1
[ 1, 7, 16, 42, 8, 43, 50, 52, 18, 44, 51, 53, 54 ],1
[ 1, 40, 7, 42, 49, 8, 17, 50, 52, 18, 44, 53, 54 ],1
[ 1, 7, 42, 8, 17, 43, 50, 52, 18, 44, 51, 53, 54 ],1
[ 1, 10, 14, 7, 16, 17, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 10, 14, 7, 16, 49, 17, 50, 52, 9, 18, 53, 54 ],1
[ 1, 10, 14, 40, 7, 16, 42, 17, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 7, 16, 49, 17, 43, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 40, 7, 16, 42, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 40, 7, 16, 49, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 40, 7, 42, 17, 50, 52, 9, 18, 44, 51 ],1
[ 1, 10, 14, 40, 7, 42, 49, 17, 52, 9, 18, 53, 54 ],1
[ 1, 10, 14, 7, 42, 17, 43, 50, 52, 9, 18, 53, 54 ],1
[ 1, 10, 14, 40, 7, 17, 43, 50, 52, 9, 44, 53, 54 ],1
[ 1, 10, 14, 40, 7, 49, 17, 43, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 40, 7, 17, 43, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 40, 7, 49, 17, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 7, 42, 17, 43, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 7, 49, 17, 43, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 7, 16, 42, 17, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 10, 7, 16, 49, 17, 43, 50, 52, 9, 18, 44, 51 ],1
[ 1, 10, 7, 16, 17, 43, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 10, 7, 16, 49, 17, 43, 50, 52, 9, 18, 53, 54 ],1
[ 1, 10, 7, 16, 49, 17, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 10, 7, 16, 17, 50, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 10, 40, 7, 16, 17, 43, 50, 52, 9, 44, 53, 54 ],1
[ 1, 10, 7, 16, 49, 17, 43, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 7, 16, 42, 49, 43, 50, 52, 9, 18, 53, 54 ],2
[ 1, 10, 40, 7, 49, 17, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 10, 7, 42, 49, 17, 43, 50, 52, 9, 18, 53, 54 ],2
[ 1, 10, 40, 7, 49, 17, 43, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 40, 7, 42, 43, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 10, 7, 42, 49, 43, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 40, 7, 16, 42, 17, 50, 52, 9, 18, 44, 53, 54 ],1
[ 1, 40, 7, 16, 42, 17, 52, 9, 18, 44, 51, 53, 54 ],1
[ 1, 7, 16, 42, 49, 17, 43, 52, 9, 18, 51, 53, 54 ],1
[ 1, 40, 7, 16, 42, 17, 43, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 14, 40, 7, 42, 17, 43, 52, 18, 44, 53, 54 ],1
[ 1, 10, 14, 40, 7, 42, 49, 17, 52, 44, 51, 53, 54 ],1
[ 1, 10, 14, 7, 42, 49, 17, 43, 52, 44, 51, 53, 54 ],1
[ 1, 10, 40, 7, 16, 42, 17, 43, 52, 18, 44, 53, 54 ],1
[ 1, 10, 7, 16, 42, 49, 17, 50, 52, 18, 51, 53, 54 ],1
[ 1, 10, 40, 7, 42, 49, 17, 43, 52, 18, 44, 53, 54 ],2
[ 1, 10, 14, 40, 16, 49, 8, 17, 52, 9, 18, 53, 54 ],2
