[ 0, 34, 5, 35, 40, 42, 49, 43, 52, 39, 51, 53 ],1
[ 0, 34, 5, 35, 40, 42, 43, 50, 52, 39, 51, 53 ],1
[ 0, 34, 5, 35, 40, 42, 43, 50, 39, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 42, 43, 52, 39, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 42, 49, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 42, 52, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 49, 43, 50, 52, 39, 53, 54 ],1
[ 0, 34, 5, 35, 40, 49, 50, 52, 39, 44, 53, 54 ],1
[ 0, 34, 5, 35, 42, 49, 43, 52, 39, 44, 51, 53 ],1
[ 0, 34, 5, 35, 42, 49, 43, 50, 39, 51, 53, 54 ],1
[ 0, 34, 5, 35, 42, 49, 50, 52, 39, 44, 51, 53 ],1
[ 0, 34, 5, 35, 40, 42, 49, 43, 52, 44, 53, 54 ],1
[ 0, 34, 5, 35, 40, 42, 43, 50, 52, 44, 53, 54 ],1
[ 0, 34, 5, 35, 40, 42, 49, 43, 50, 52, 53, 54 ],1
[ 0, 40, 7, 37, 49, 8, 43, 50, 52, 9, 44, 53 ],1
[ 0, 5, 35, 40, 7, 49, 38, 50, 44, 54 ],1
[ 0, 34, 5, 35, 40, 49, 43, 50, 52, 44, 51, 53 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 52, 39, 44 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 39, 44, 53 ],1
[ 0, 40, 7, 37, 42, 49, 8, 38, 50, 9, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 43, 52, 39, 44, 53 ],1
[ 0, 34, 5, 35, 7, 42, 9, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 43, 39, 44, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 52, 39, 53 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 39, 53, 54 ],1
[ 0, 40, 7, 37, 42, 8, 38, 52, 9, 39, 44, 51 ],1
[ 0, 34, 5, 40, 37, 42, 38, 43, 52, 39, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 50, 52, 39, 44, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 52, 39, 44, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 50, 39, 51, 53 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 52, 39, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 50, 52, 39, 51, 53 ],1
[ 0, 34, 5, 40, 37, 38, 43, 52, 39, 44, 51, 53 ],1
[ 0, 34, 5, 40, 37, 49, 38, 43, 52, 39, 51, 53 ],1
[ 0, 34, 5, 40, 37, 38, 43, 50, 52, 39, 51, 53 ],1
[ 0, 34, 40, 37, 38, 43, 50, 9, 39, 44, 53 ],1
[ 0, 34, 5, 40, 37, 49, 38, 50, 39, 44, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 38, 52, 39, 44, 51, 54 ],1
[ 0, 34, 5, 37, 42, 49, 38, 43, 50, 39, 44, 53 ],1
[ 0, 34, 5, 37, 42, 49, 38, 43, 52, 39, 44, 53 ],1
[ 0, 34, 5, 37, 42, 38, 43, 50, 52, 39, 44, 51 ],1
[ 0, 34, 5, 37, 42, 38, 43, 50, 39, 44, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 38, 43, 52, 39, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 38, 52, 39, 44, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 38, 50, 52, 39, 51, 53 ],1
[ 0, 34, 5, 37, 42, 49, 38, 52, 39, 51, 53, 54 ],1
[ 0, 7, 37, 42, 8, 38, 52, 9, 39, 44, 51, 54 ],1
[ 0, 34, 5, 37, 49, 38, 43, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 37, 49, 38, 52, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 52, 44, 53 ],1
[ 0, 35, 7, 37, 49, 8, 38, 50, 9, 39, 44, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 52, 44, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 44, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 43, 50, 44, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 43, 50, 52, 44, 54 ],1
[ 0, 34, 5, 40, 37, 42, 38, 43, 52, 44, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 38, 43, 52, 51, 53 ],1
