[[0, 4, 8], [2, 4], [3, 5], [6, 7]]
[13, 40, 37, 42, 17, 39]
[13, 40, 37, 17, 43, 39]
[13, 40, 37, 17, 39, 44]
[13, 40, 37, 49, 17, 39]
[13, 40, 37, 17, 50, 39]
[13, 40, 37, 17, 39, 51]
[13, 40, 37, 17, 52, 39]
[13, 40, 37, 17, 39, 53]
[13, 40, 37, 17, 39, 54]
[13, 37, 42, 17, 43, 39]
[13, 37, 42, 17, 39, 44]
[13, 37, 42, 49, 17, 39]
[13, 37, 42, 17, 50, 39]
[13, 37, 42, 17, 39, 51]
[13, 37, 42, 17, 52, 39]
[13, 37, 42, 17, 39, 53]
[13, 37, 42, 17, 39, 54]
[13, 37, 17, 43, 39, 44]
[13, 37, 49, 17, 43, 39]
[13, 37, 17, 43, 50, 39]
[13, 37, 17, 43, 39, 51]
[13, 37, 17, 43, 52, 39]
[13, 37, 17, 43, 39, 53]
[13, 37, 17, 43, 39, 54]
[13, 37, 49, 17, 39, 44]
[13, 37, 17, 50, 39, 44]
[13, 37, 17, 39, 44, 51]
[13, 37, 17, 52, 39, 44]
[13, 37, 17, 39, 44, 53]
[13, 37, 17, 39, 44, 54]
[13, 37, 49, 17, 50, 39]
[13, 37, 49, 17, 39, 51]
[13, 37, 49, 17, 52, 39]
[13, 37, 49, 17, 39, 53]
[13, 37, 49, 17, 39, 54]
[13, 37, 17, 50, 39, 51]
[13, 37, 17, 50, 52, 39]
[13, 37, 17, 50, 39, 53]
[13, 37, 17, 50, 39, 54]
[13, 37, 17, 52, 39, 51]
[13, 37, 17, 39, 51, 53]
[13, 37, 17, 39, 51, 54]
[13, 37, 17, 52, 39, 53]
[13, 37, 17, 52, 39, 54]
[13, 37, 17, 39, 53, 54]
[13, 40, 37, 42, 17, 43]
[13, 40, 37, 42, 17, 44]
[13, 40, 37, 42, 49, 17]
[13, 40, 37, 42, 17, 50]
[13, 40, 37, 42, 17, 51]
[13, 40, 37, 42, 17, 52]
[13, 40, 37, 42, 17, 53]
[13, 40, 37, 42, 17, 54]
[13, 40, 37, 17, 43, 44]
[13, 40, 37, 49, 17, 43]
[13, 40, 37, 17, 43, 50]
[13, 40, 37, 17, 43, 51]
[13, 40, 37, 17, 43, 52]
[13, 40, 37, 17, 43, 53]
[13, 40, 37, 17, 43, 54]
[13, 40, 37, 49, 17, 44]
[13, 40, 37, 17, 50, 44]
[13, 40, 37, 17, 44, 51]
[13, 40, 37, 17, 52, 44]
[13, 40, 37, 17, 44, 53]
[13, 40, 37, 17, 44, 54]
[13, 40, 37, 49, 17, 50]
[13, 40, 37, 49, 17, 51]
[13, 40, 37, 49, 17, 52]
[13, 40, 37, 49, 17, 53]
[13, 40, 37, 49, 17, 54]
[13, 40, 37, 17, 50, 51]
[13, 40, 37, 17, 50, 52]
[13, 40, 37, 17, 50, 53]
