[ 0, 5, 14, 40, 8, 17, 50, 52, 51, 53, 54 ],1
[ 0, 5, 14, 8, 17, 43, 50, 52, 44, 53, 54 ],1
[ 0, 5, 16, 8, 17, 43, 50, 52, 18, 44, 54 ],1
[ 0, 5, 16, 8, 17, 50, 52, 18, 44, 53, 54 ],1
[ 0, 5, 16, 8, 17, 50, 52, 44, 51, 53, 54 ],1
[ 0, 5, 8, 17, 43, 50, 52, 18, 44, 53, 54 ],1
[ 0, 10, 5, 14, 17, 43, 50, 52, 9, 18, 54 ],1
[ 0, 10, 5, 14, 17, 43, 52, 9, 18, 53, 54 ],1
[ 0, 10, 5, 14, 17, 50, 52, 9, 18, 44, 54 ],1
[ 0, 10, 5, 14, 17, 52, 9, 18, 44, 51, 54 ],1
[ 0, 10, 5, 14, 17, 52, 9, 18, 44, 53, 54 ],1
[ 0, 10, 5, 14, 17, 50, 52, 9, 18, 53, 54 ],1
[ 0, 10, 5, 14, 17, 52, 9, 18, 51, 53, 54 ],1
[ 0, 10, 5, 14, 17, 43, 50, 52, 9, 44, 54 ],1
[ 0, 10, 5, 14, 17, 43, 52, 9, 44, 51, 54 ],1
[ 0, 10, 5, 14, 17, 43, 52, 9, 44, 53, 54 ],1
[ 0, 10, 5, 14, 17, 43, 50, 52, 9, 53, 54 ],1
[ 0, 10, 5, 14, 17, 43, 52, 9, 51, 53, 54 ],1
[ 0, 10, 5, 14, 17, 50, 52, 9, 44, 53, 54 ],1
[ 0, 10, 5, 14, 17, 52, 9, 44, 51, 53, 54 ],1
[ 0, 10, 5, 14, 17, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 5, 40, 8, 17, 43, 52, 9, 51, 54 ],1
[ 1, 10, 5, 40, 8, 17, 43, 52, 9, 53, 54 ],1
[ 1, 10, 5, 40, 8, 17, 50, 52, 9, 44, 54 ],1
[ 1, 10, 5, 40, 8, 17, 52, 9, 44, 51, 54 ],1
[ 1, 10, 5, 40, 8, 17, 52, 9, 44, 53, 54 ],1
[ 1, 10, 5, 40, 8, 17, 50, 52, 9, 53, 54 ],1
[ 1, 10, 5, 42, 8, 17, 43, 50, 52, 9, 54 ],1
[ 1, 10, 5, 42, 8, 17, 43, 52, 9, 51, 54 ],1
[ 1, 10, 5, 42, 8, 17, 43, 52, 9, 53, 54 ],1
[ 1, 10, 5, 42, 8, 17, 52, 9, 51, 53, 54 ],1
[ 1, 10, 5, 8, 17, 43, 50, 52, 9, 44, 54 ],1
[ 1, 10, 5, 49, 8, 17, 43, 52, 9, 51, 54 ],1
[ 1, 10, 5, 49, 8, 17, 43, 52, 9, 53, 54 ],1
[ 1, 10, 5, 8, 17, 43, 50, 52, 9, 53, 54 ],1
[ 1, 10, 5, 8, 17, 43, 52, 9, 51, 53, 54 ],1
[ 1, 10, 5, 8, 17, 50, 52, 9, 44, 53, 54 ],1
[ 1, 10, 5, 40, 42, 8, 50, 52, 9, 18, 54 ],1
[ 1, 10, 5, 40, 8, 43, 50, 52, 9, 18, 54 ],1
[ 1, 10, 5, 40, 8, 50, 52, 9, 18, 44, 54 ],1
[ 1, 10, 5, 42, 8, 43, 50, 52, 9, 18, 54 ],1
[ 1, 10, 5, 42, 8, 50, 52, 9, 18, 44, 54 ],1
[ 1, 10, 5, 42, 8, 50, 52, 9, 18, 53, 54 ],1
[ 1, 10, 5, 49, 8, 43, 50, 52, 9, 18, 54 ],1
[ 1, 10, 5, 8, 43, 50, 52, 9, 18, 53, 54 ],1
[ 1, 10, 5, 8, 50, 52, 9, 18, 51, 53, 54 ],1
[ 1, 10, 5, 40, 8, 43, 50, 52, 9, 44, 54 ],1
[ 1, 10, 5, 40, 8, 50, 52, 9, 44, 53, 54 ],1
[ 1, 10, 5, 40, 8, 50, 52, 9, 51, 53, 54 ],1
[ 1, 10, 5, 8, 43, 50, 52, 9, 44, 53, 54 ],1
[ 1, 10, 14, 40, 16, 17, 43, 52, 9, 18, 51, 54 ],1
